item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	status
Jersey eSIM 3GB 15Days	Jersey eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVVTP2A	JERSEY-3GB-15D	8.99		2026-07-01 06:21:39 CEST		y	4			11				B0FR9GYMR5						8721438404346				AMAZON_EU	Active
Jersey eSIM 5GB 30Days	Jersey eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW174A4	JERSEY-5GB-30D	9.99		2026-07-01 06:25:16 CEST		y	4			11				B0FR9M27GP						8721438404360				AMAZON_EU	Active
Jordan eSIM 20GB 30Days	Jordan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVT122X	JORDAN-20GB-30D	43.99		2026-07-01 06:39:00 CEST		y	4			11				B0FR9ST188						8721438404438				AMAZON_EU	Active
Jordan eSIM 3GB 15Days	Jordan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVQ0KK9	JORDAN-3GB-15D	14.99		2026-07-01 06:32:16 CEST		y	4			11				B0FR9M144Z						8721438404391				AMAZON_EU	Active
Jordan eSIM 5GB 30Days	Jordan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW23Z0Z	JORDAN-5GB-30D	14.99		2026-07-01 06:35:54 CEST		y	4			11				B0FR9ZTZNK						8721438404414				AMAZON_EU	Active
Japan eSIM 20GB 30Days		0327H1HOMB5	JP_20_30	16.48		2026-03-27 14:57:51 CET		y	1			11				B0FR9RZKRB						B0FR9RZKRB				AMAZON_EU	Active
Japan eSIM 3GB 15Days		0325HSOQBVF	JP_3_15	6.05		2026-03-25 11:04:34 CET		y	1			11				B0FR9LVZVQ						B0FR9LVZVQ				AMAZON_EU	Active
Japan eSIM 5GB 30Days		0325HS338R1	JP_5_30	4.31		2026-03-25 09:45:22 CET		y	1			11				B0FR9TLXXH						B0FR9TLXXH				AMAZON_EU	Active
Kazakhstan eSIM 20GB 30Days	Kazakhstan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVQ8SKM	KAZAKHSTAN-20GB-30D	21.99		2026-07-01 06:49:05 CEST		y	4			11				B0FR9TLNNW						8721438404483				AMAZON_EU	Active
Kazakhstan eSIM 3GB 15Days	Kazakhstan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVQ7VD7	KAZAKHSTAN-3GB-15D	8.99		2026-07-01 06:42:32 CEST		y	4			11				B0FR9T4DG2						8721438404452				AMAZON_EU	Active
Kazakhstan eSIM 5GB 30Days	Kazakhstan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVT5EJN	KAZAKHSTAN-5GB-30D	9.99		2026-07-01 06:45:49 CEST		y	4			11				B0FR9ZMMSH						8721438404469				AMAZON_EU	Active
Kenya eSIM 3GB 15Days	Kenya eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVTAGM4	KENYA-3GB-15D	14.99		2026-07-01 06:52:59 CEST		y	4			11				B0FR9GZ14G						8721438404506				AMAZON_EU	Active
Kenya eSIM 5GB 30Days	Kenya eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVQCIMA	KENYA-5GB-30D	15.99		2026-07-01 06:56:50 CEST		y	4			11				B0FR9T4DG6						8721438404513				AMAZON_EU	Active
Kenya eSIM 3GB 15Days		0325HSI8EDS	KE_3_15	25.64		2026-03-25 11:05:47 CET		y	1			11				B0FR9GZ14G						B0FR9GZ14G				AMAZON_EU	Active
Kenya eSIM 5GB 30Days		0325HS3R7P7	KE_5_30	34.91		2026-03-25 09:56:07 CET		y	1			11				B0FR9T4DG6						B0FR9T4DG6				AMAZON_EU	Active
Kuwait eSIM 20GB 30Days	Kuwait eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HW3OIMV	KUWAIT-20GB-30D	29.99		2026-07-01 07:07:16 CEST		y	4			11				B0FR9KBF4P						8721438404599				AMAZON_EU	Active
Kuwait eSIM 3GB 15Days	Kuwait eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVTC1TD	KUWAIT-3GB-15D	10.99		2026-07-01 07:00:22 CEST		y	4			11				B0FR9LZJ3X						8721438404568				AMAZON_EU	Active
Kuwait eSIM 5GB 30Days	Kuwait eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW3XQEP	KUWAIT-5GB-30D	16.99		2026-07-01 07:04:00 CEST		y	4			11				B0FR9M2TXP						8721438404582				AMAZON_EU	Active
Kyrgyzstan eSIM 20GB 30Days	Kyrgyzstan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVZO5A4	KYRGYZSTAN-20GB-30D	19.99		2026-07-01 07:13:54 CEST		y	4			11				B0FR8XXBHM						8721438404629				AMAZON_EU	Active
Kyrgyzstan eSIM 3GB 15Days	Kyrgyzstan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW2JEKP	KYRGYZSTAN-3GB-15D	8.99		2026-07-01 07:10:26 CEST		y	4			11				B0FR9TVF4R						8721438404612				AMAZON_EU	Active
Laos eSIM 20GB 30Days	Laos eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU8FDR8	LAOS-20GB-30D	35.99		2026-06-30 18:48:29 CEST		y	4			11				B0H6MBWGX1						8721438409310				AMAZON_EU	Active
Laos eSIM 3GB 15Days	Laos eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU5B0BS	LAOS-3GB-15D	10.99		2026-06-30 18:42:46 CEST		y	4			11				B0H6M96WPB						8721438409297				AMAZON_EU	Active
Laos eSIM 5GB 30Days	Laos eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU8J6OF	LAOS-5GB-30D	16.99		2026-06-30 18:45:53 CEST		y	4			11				B0H6MBJN5B						8721438409303				AMAZON_EU	Active
Latvia eSIM 20GB 30Days	Latvia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVZVLQB	LATVIA-20GB-30D	15.99		2026-07-01 07:24:01 CEST		y	4			11				B0FR9SWN6V						8721438404681				AMAZON_EU	Active
Latvia eSIM 3GB 15Days	Latvia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW201UA	LATVIA-3GB-15D	8.99		2026-07-01 07:17:28 CEST		y	4			11				B0FR9VM4K6						8721438404643				AMAZON_EU	Active
Latvia eSIM 5GB 30Days	Latvia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW4TZ3R	LATVIA-5GB-30D	9.99		2026-07-01 07:20:45 CEST		y	4			11				B0FR9TR99S						8721438404667				AMAZON_EU	Active
Liberia eSIM 3GB 15Days	Liberia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVWMABC	LIBERIA-3GB-15D	21.99		2026-07-01 07:26:52 CEST		y	4			11				B0FR9H18JQ						8721438404711				AMAZON_EU	Active
Liberia eSIM 5GB 30Days	Liberia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW4FRCW	LIBERIA-5GB-30D	33.99		2026-07-01 07:30:10 CEST		y	4			11				B0FR9SJ1YH						8721438404728				AMAZON_EU	Active
Libya eSIM 20GB 30Days	Libya eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU5MCMX	LIBYA-20GB-30D	125.99		2026-06-30 18:58:03 CEST		y	4			11				B0H6MFWD2Y						8721438409341				AMAZON_EU	Active
Libya eSIM 3GB 15Days	Libya eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUBND9Y	LIBYA-3GB-15D	33.99		2026-06-30 18:51:40 CEST		y	4			11				B0H6MBYGXZ						8721438409327				AMAZON_EU	Active
Libya eSIM 5GB 30Days	Libya eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUHSHBC	LIBYA-5GB-30D	44.99		2026-06-30 18:54:57 CEST		y	4			11				B0H6M5PVSB						8721438409334				AMAZON_EU	Active
Liechtenstein eSIM 3GB 15Days	Liechtenstein eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW2UQXV	LIECHTENSTEIN-3GB-15D	8.99		2026-07-01 07:33:51 CEST		y	4			11				B0FR9S35ZH						8721438404742				AMAZON_EU	Active
Lithuania eSIM 20GB 30Days	Lithuania eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HW006Y4	LITHUANIA-20GB-30D	17.99		2026-07-01 07:44:58 CEST		y	4			11				B0FR9TQN8N						8721438404810				AMAZON_EU	Active
Lithuania eSIM 3GB 15Days	Lithuania eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW5T9J9	LITHUANIA-3GB-15D	8.99		2026-07-01 07:37:52 CEST		y	4			11				B0FR9KS3P4						8721438404773				AMAZON_EU	Active
Lithuania eSIM 5GB 30Days	Lithuania eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW85NNP	LITHUANIA-5GB-30D	9.99		2026-07-01 07:41:20 CEST		y	4			11				B0FR9R598C						8721438404797				AMAZON_EU	Active
Luxembourg eSIM 20GB 30Days	Luxembourg eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HW4UG2N	LUXEMBOURG-20GB-30D	17.99		2026-07-01 07:55:15 CEST		y	4			11				B0FR8XXXZB						8721438404889				AMAZON_EU	Active
Luxembourg eSIM 3GB 15Days	Luxembourg eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW5QYSF	LUXEMBOURG-3GB-15D	8.99		2026-07-01 07:48:41 CEST		y	4			11				B0FR9SHRKM						8721438404841				AMAZON_EU	Active
Luxembourg eSIM 5GB 30Days	Luxembourg eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW7HF6P	LUXEMBOURG-5GB-30D	9.99		2026-07-01 07:51:58 CEST		y	4			11				B0FR9SB862						8721438404865				AMAZON_EU	Active
Macao eSIM 20GB 30Days	Macao eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HW7NETX	MACAO-20GB-30D	15.99		2026-07-01 08:04:39 CEST		y	4			11				B0FR9CDBN2						8721438404957				AMAZON_EU	Active
Macao eSIM 3GB 15Days	Macao eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW6R6DJ	MACAO-3GB-15D	8.99		2026-07-01 07:58:25 CEST		y	4			11				B0FR9M485M						8721438404919				AMAZON_EU	Active
Macao eSIM 5GB 30Days	Macao eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW9SDR2	MACAO-5GB-30D	9.99		2026-07-01 08:01:42 CEST		y	4			11				B0FR9L9624						8721438404933				AMAZON_EU	Active
Madagascar eSIM 3GB 15Days	Madagascar eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW93ERY	MADAGASCAR-3GB-15D	25.99		2026-07-01 08:08:20 CEST		y	4			11				B0FR9H2NS1						8721438404988				AMAZON_EU	Active
Malawi eSIM 3GB 15Days	Malawi eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWC16MO	MALAWI-3GB-15D	17.99		2026-07-01 08:11:41 CEST		y	4			11				B0FR9H3JDK						8721438405008				AMAZON_EU	Active
Malawi eSIM 5GB 30Days	Malawi eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWBYMJL	MALAWI-5GB-30D	28.99		2026-07-01 08:15:08 CEST		y	4			11				B0FR9GXY24						8721438405015				AMAZON_EU	Active
Malaysia eSIM 20GB 30Days	Malaysia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWBDJ41	MALAYSIA-20GB-30D	15.99		2026-07-01 08:26:45 CEST		y	4			11				B0FR9VMWYD						8721438405060				AMAZON_EU	Active
Malaysia eSIM 3GB 15Days	Malaysia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW53YBK	MALAYSIA-3GB-15D	8.99		2026-07-01 08:19:12 CEST		y	4			11				B0FR9H1Q65						8721438405039				AMAZON_EU	Active
Malaysia eSIM 5GB 30Days	Malaysia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWAT3I5	MALAYSIA-5GB-30D	9.99		2026-07-01 08:23:03 CEST		y	4			11				B0FR9LDGX8						8721438405046				AMAZON_EU	Active
Maldives eSIM 20GB 30Days	Maldives eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUHSOKI	MALDIVES-20GB-30D	117.99		2026-06-30 19:07:06 CEST		y	4			11				B0H6MM5SCJ						8721438409372				AMAZON_EU	Active
Maldives eSIM 3GB 15Days	Maldives eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUEVUSG	MALDIVES-3GB-15D	33.99		2026-06-30 19:01:03 CEST		y	4			11				B0H6MD6Y71						8721438409358				AMAZON_EU	Active
Maldives eSIM 5GB 30Days	Maldives eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUN9POT	MALDIVES-5GB-30D	44.99		2026-06-30 19:04:09 CEST		y	4			11				B0H6MJQZ8Y						8721438409365				AMAZON_EU	Active
Mali eSIM 3GB 15Days	Mali eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWBTI25	MALI-3GB-15D	21.99		2026-07-01 08:30:27 CEST		y	4			11				B0FR9TRDSY						8721438405121				AMAZON_EU	Active
Malta eSIM 20GB 30Days	Malta eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWDA4B0	MALTA-20GB-30D	15.99		2026-07-01 08:41:35 CEST		y	4			11				B0FR9VL1Q9						8721438405183				AMAZON_EU	Active
Malta eSIM 3GB 15Days	Malta eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWDHZF2	MALTA-3GB-15D	8.99		2026-07-01 08:34:40 CEST		y	4			11				B0FR9M3PNR						8721438405145				AMAZON_EU	Active
Malta eSIM 5GB 30Days	Malta eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWECI3W	MALTA-5GB-30D	9.99		2026-07-01 08:38:17 CEST		y	4			11				B0FR9ZSMTC						8721438405169				AMAZON_EU	Active
Martinique eSIM 20GB 30Days	Martinique eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUJVEKM	MARTINIQUE-20GB-30D	16.99		2026-06-30 19:16:41 CEST		y	4			11				B0H6MH94KV						8721438409402				AMAZON_EU	Active
Martinique eSIM 3GB 15Days	Martinique eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUJIU2R	MARTINIQUE-3GB-15D	8.99		2026-06-30 19:10:58 CEST		y	4			11				B0H6M7SBFQ						8721438409389				AMAZON_EU	Active
Martinique eSIM 5GB 30Days	Martinique eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUBWJUF	MARTINIQUE-5GB-30D	9.99		2026-06-30 19:13:55 CEST		y	4			11				B0H6MKCD1X						8721438409396				AMAZON_EU	Active
Mauritius eSIM 3GB 15Days	Mauritius eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HY1YI5L	MAURITIUS-3GB-15D	16.99		2026-07-01 16:21:36 CEST		y	4			11				B0H2FYRLRC						8721438408382				AMAZON_EU	Active
Mauritius eSIM 5GB 30Days	Mauritius eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HYFP9ZU	MAURITIUS-5GB-30D	17.99		2026-07-01 16:25:51 CEST		y	4			11				B0H2G2XMS3						8721438408399				AMAZON_EU	Active
Mayotte eSIM 20GB 30Days	Mayotte eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU8WB9O	MAYOTTE-20GB-30D	16.99		2026-06-30 19:26:36 CEST		y	4			11				B0H6M5L8MC						8721438409433				AMAZON_EU	Active
Mayotte eSIM 3GB 15Days	Mayotte eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUBXCB3	MAYOTTE-3GB-15D	8.99		2026-06-30 19:20:01 CEST		y	4			11				B0H6MFWP88						8721438409419				AMAZON_EU	Active
Mayotte eSIM 5GB 30Days	Mayotte eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUBWMK1	MAYOTTE-5GB-30D	9.99		2026-06-30 19:23:29 CEST		y	4			11				B0H6MD9C4Y						8721438409426				AMAZON_EU	Active
Morocco eSIM 20GB 30Days		0327H1DZC4N	MA_20_30	29.11		2026-03-27 14:27:36 CET		y	1			11				B0FR9M57DY						B0FR9M57DY				AMAZON_EU	Active
Morocco eSIM 3GB 15Days		0325HSA95WB	MA_3_15	8.35		2026-03-25 10:02:29 CET		y	1			11				B0FR9CFZQR						B0FR9CFZQR				AMAZON_EU	Active
Morocco eSIM 5GB 30Days		0327H0G4E59	MA_5_30	8.94		2026-03-27 09:38:13 CET		y	1			11				B0FR9CDDQ8						B0FR9CDDQ8				AMAZON_EU	Active
Mexico eSIM 20GB 30Days	Mexico eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWE6B5B	MEXICO-20GB-30D	35.99		2026-07-01 08:52:43 CEST		y	4			11				B0FR9VDSJX						8721438405244				AMAZON_EU	Active
Mexico eSIM 3GB 15Days	Mexico eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWFEFKP	MEXICO-3GB-15D	11.99		2026-07-01 08:45:27 CEST		y	4			11				B0FR9SZSTG						8721438405220				AMAZON_EU	Active
Mexico eSIM 5GB 30Days	Mexico eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWD4F3Z	MEXICO-5GB-30D	14.99		2026-07-01 08:49:06 CEST		y	4			11				B0FR9H2K1C						8721438405237				AMAZON_EU	Active
Middle East eSIM 5GB 30Days	Middle East eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWFEE29	MIDDLE-EAST-5GB-30D	36.99		2026-07-01 08:56:03 CEST		y	4			11				B0FR9SYKP6						8721438405275				AMAZON_EU	Active
Moldova eSIM 3GB 15Days	Moldova eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWF6I3R	MOLDOVA-3GB-15D	8.99		2026-07-01 08:59:55 CEST		y	4			11				B0FR9CFQYY						8721438405299				AMAZON_EU	Active
Monaco eSIM 3GB 15Days	Monaco eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWJN2Q6	MONACO-3GB-15D	63.99		2026-07-01 09:03:57 CEST		y	4			11				B0FR9ZS6GM						8721438405312				AMAZON_EU	Active
Monaco eSIM 5GB 30Days	Monaco eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWJJWXV	MONACO-5GB-30D	85.99		2026-07-01 09:07:35 CEST		y	4			11				B0FR9H1H4M						8721438405329				AMAZON_EU	Active
Mongolia eSIM 3GB 15Days	Mongolia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWN5MJJ	MONGOLIA-3GB-15D	16.99		2026-07-01 09:11:16 CEST		y	4			11				B0FR9LSYTX						8721438405343				AMAZON_EU	Active
Montenegro eSIM 3GB 15Days	Montenegro eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWSL1IM	MONTENEGRO-3GB-15D	8.99		2026-07-01 09:15:07 CEST		y	4			11				B0FR9R5HR7						8721438405367				AMAZON_EU	Active
Montserrat eSIM 20GB 30Days	Montserrat eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUGELFN	MONTSERRAT-20GB-30D	94.99		2026-06-30 19:36:43 CEST		y	4			11				B0H6MG87HK						8721438409464				AMAZON_EU	Active
Montserrat eSIM 3GB 15Days	Montserrat eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU5V35X	MONTSERRAT-3GB-15D	25.99		2026-06-30 19:30:07 CEST		y	4			11				B0H6MDJ2ZR						8721438409440				AMAZON_EU	Active
Montserrat eSIM 5GB 30Days	Montserrat eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU5U1GC	MONTSERRAT-5GB-30D	33.99		2026-06-30 19:33:26 CEST		y	4			11				B0H6MGQ1Y4						8721438409457				AMAZON_EU	Active
Morocco eSIM 20GB 30Days	Morocco eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWM959T	MOROCCO-20GB-30D	26.99		2026-07-01 09:26:43 CEST		y	4			11				B0FR9M57DY						8721438405428				AMAZON_EU	Active
Morocco eSIM 3GB 15Days	Morocco eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWGIWDR	MOROCCO-3GB-15D	9.99		2026-07-01 09:19:11 CEST		y	4			11				B0FR9CFZQR						8721438405381				AMAZON_EU	Active
Morocco eSIM 5GB 30Days	Morocco eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWMQBG7	MOROCCO-5GB-30D	14.99		2026-07-01 09:23:02 CEST		y	4			11				B0FR9CDDQ8						8721438405404				AMAZON_EU	Active
Mozambique eSIM 20GB 30Days	Mozambique eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWJU5R2	MOZAMBIQUE-20GB-30D	75.99		2026-07-01 09:34:35 CEST		y	4			11				B0FR9CFLS7						8721438405480				AMAZON_EU	Active
Mozambique eSIM 3GB 15Days	Mozambique eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWYGPLJ	MOZAMBIQUE-3GB-15D	19.99		2026-07-01 09:30:47 CEST		y	4			11				B0FRB1M6HK						8721438405473				AMAZON_EU	Active
Malaysia eSIM 20GB 30Days		0327H0Z4PJM	MY_20_30	16.46		2026-03-27 12:48:08 CET		y	1			11				B0FR9VMWYD						B0FR9VMWYD				AMAZON_EU	Active
Malaysia eSIM 3GB 15Days		0327H1QYOQA	MY_3_15	6.04		2026-03-27 15:36:11 CET		y	1			11				B0FR9H1Q65						B0FR9H1Q65				AMAZON_EU	Active
Malaysia eSIM 5GB 30Days		0327H0WLGY6	MY_5_30	8.35		2026-03-27 11:58:56 CET		y	1			11				B0FR9LDGX8						B0FR9LDGX8				AMAZON_EU	Active
Nepal eSIM 3GB 15Days	Nepal eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWHDEVE	NEPAL-3GB-15D	14.99		2026-07-01 09:38:16 CEST		y	4			11				B0FRB1TD7L						8721438405503				AMAZON_EU	Active
Netherlands eSIM 20GB 30Days	Netherlands eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWTE3O4	NETHERLANDS-20GB-30D	16.99		2026-07-01 09:50:01 CEST		y	4			11				B0FR9NG7LB						8721438405565				AMAZON_EU	Active
Netherlands eSIM 3GB 15Days	Netherlands eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWQCFU7	NETHERLANDS-3GB-15D	8.99		2026-07-01 09:42:30 CEST		y	4			11				B0FRB5GNM2						8721438405527				AMAZON_EU	Active
Netherlands eSIM 5GB 30Days	Netherlands eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWQNR48	NETHERLANDS-5GB-30D	9.99		2026-07-01 09:46:20 CEST		y	4			11				B0FR9NHP7Q						8721438405541				AMAZON_EU	Active
New Zealand eSIM 20GB 30Days	New Zealand eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWHMOOE	NEW-ZEALAND-20GB-30D	24.99		2026-07-01 10:00:17 CEST		y	4			11				B0FRB1TWT8						8721438405626				AMAZON_EU	Active
New Zealand eSIM 3GB 15Days	New Zealand eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWHGT1H	NEW-ZEALAND-3GB-15D	9.99		2026-07-01 09:53:43 CEST		y	4			11				B0FR9NKXF5						8721438405596				AMAZON_EU	Active
New Zealand eSIM 5GB 30Days	New Zealand eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWTJJED	NEW-ZEALAND-5GB-30D	11.99		2026-07-01 09:57:01 CEST		y	4			11				B0FR9NHFWQ						8721438405602				AMAZON_EU	Active
Nicaragua eSIM 3GB 15Days	Nicaragua eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWHV0QN	NICARAGUA-3GB-15D	14.99		2026-07-01 10:03:48 CEST		y	4			11				B0FRB33MPG						8721438405695				AMAZON_EU	Active
Niger eSIM 3GB 15Days	Niger eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWPN3J1	NIGER-3GB-15D	17.99		2026-07-01 10:08:02 CEST		y	4			11				B0FR9NPT1H						8721438405718				AMAZON_EU	Active
Nigeria eSIM 3GB 15Days	Nigeria eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWL7X1F	NIGERIA-3GB-15D	14.99		2026-07-01 10:12:44 CEST		y	4			11				B0FR9X17QY						8721438405732				AMAZON_EU	Active
Netherlands eSIM 20GB 30Days		0325HSZJW0V	NL_20_30	20.41		2026-03-25 15:15:38 CET		y	1			11				B0FR9NG7LB						B0FR9NG7LB				AMAZON_EU	Active
Netherlands eSIM 3GB 15Days		0325HS21TE9	NL_3_15	6.04		2026-03-25 09:24:31 CET		y	1			11				B0FRB5GNM2						B0FRB5GNM2				AMAZON_EU	Active
Netherlands eSIM 5GB 30Days		0327H0RHT1Y	NL_5_30	5.46		2026-03-27 10:57:16 CET		y	1			11				B0FR9NHP7Q						B0FR9NHP7Q				AMAZON_EU	Active
North America eSIM 5GB 30Days	North America eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWU9YIU	NORTH-AMERICA-5GB-30D	16.99		2026-07-01 10:16:31 CEST		y	4			11				B0FRBDQ8H5						8721438405794				AMAZON_EU	Active
North Macedonia eSIM 3GB 15Days	North Macedonia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWW4SD7	NORTH-MACEDONIA-3GB-15D	9.99		2026-07-01 10:20:45 CEST		y	4			11				B0FRB59DJS						8721438405862				AMAZON_EU	Active
North Macedonia eSIM 5GB 30Days	North Macedonia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWZRMDC	NORTH-MACEDONIA-5GB-30D	14.99		2026-07-01 10:24:35 CEST		y	4			11				B0FR9WNHHX						8721438405879				AMAZON_EU	Active
Norway eSIM 3GB 15Days	Norway eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWIOYUF	NORWAY-3GB-15D	8.99		2026-07-01 10:30:03 CEST		y	4			11				B0FR9WNK2H						8721438405893				AMAZON_EU	Active
Norway eSIM 5GB 30Days	Norway eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWUMG73	NORWAY-5GB-30D	9.99		2026-07-01 10:32:30 CEST		y	4			11				B0FRBNPZ9D						8721438405916				AMAZON_EU	Active
Oman eSIM 20GB 30Days	Oman eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWORQJN	OMAN-20GB-30D	32.99		2026-07-01 10:45:15 CEST		y	4			11				B0FRB4R3FK						8721438405992				AMAZON_EU	Active
Oman eSIM 3GB 15Days	Oman eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HX2OGZN	OMAN-3GB-15D	11.99		2026-07-01 10:40:12 CEST		y	4			11				B0FRB4BL4W						8721438405978				AMAZON_EU	Active
Pakistan eSIM 20GB 30Days	Pakistan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HX23YUQ	PAKISTAN-20GB-30D	22.99		2026-07-01 10:55:36 CEST		y	4			11				B0FRB691X8						8721438406050				AMAZON_EU	Active
Pakistan eSIM 3GB 15Days	Pakistan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HX265GM	PAKISTAN-3GB-15D	8.99		2026-07-01 10:48:08 CEST		y	4			11				B0FRB4HL3B						8721438406012				AMAZON_EU	Active
Pakistan eSIM 5GB 30Days	Pakistan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWLXAR9	PAKISTAN-5GB-30D	10.99		2026-07-01 10:51:57 CEST		y	4			11				B0FRB48QKZ						8721438406036				AMAZON_EU	Active
