item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status	Minimum order quantity	Sell remainder
Suriname eSIM 20GB 30Days	Suriname eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0625HAHT9KF	SURINAME-20GB-30D	63.99		25/06/2026 10:31:33 BST		y	4			11				B0H6MNKY5H						8721438409853				AMAZON_EU	Migrated Template	Inactive		
Suriname eSIM 3GB 15Days	Suriname eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HA66MYY	SURINAME-3GB-15D	16.99		25/06/2026 10:30:42 BST		y	4			11				B0H6MLWJMY						8721438409839				AMAZON_EU	Migrated Template	Inactive		
Suriname eSIM 5GB 30Days	Suriname eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0625HALI78R	SURINAME-5GB-30D	27.99		25/06/2026 10:31:08 BST		y	4			11				B0H6MNS3N5						8721438409846				AMAZON_EU	Migrated Template	Inactive		
Saint Vincent and the Grenadines eSIM 20GB 30Days	Saint Vincent and the Grenadines eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0625HAZC2YV	SVG-20GB-30D	106.99		25/06/2026 13:30:58 BST		y	4			11				B0H6MWF5B5						8721438409730				AMAZON_EU	Migrated Template	Inactive		
El Salvador eSIM 3GB 15Days	esim, esim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FFU01Z9	SV_3_15	18.99		16/09/2025 13:23:42 BST		y	4			11				B0FR9LJ7X4						8721438402236				AMAZON_EU	Migrated Template	Inactive		
Sweden eSIM 20GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	Sweden eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0625HBP3025	SWEDEN-20GB-30D	12.99		25/06/2026 18:35:03 BST		y	4			11				B0FRB7X5SP						8721438407408				AMAZON_EU	Migrated Template	Inactive		
Sweden eSIM 3GB 15 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	Sweden eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HC7US4B	SWEDEN-3GB-15D	6.99		25/06/2026 18:34:12 BST		y	4			11				B0FRCC6W9S						8721438407361				AMAZON_EU	Migrated Template	Inactive		
Sweden eSIM 5GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G Speeds	Sweden eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0625HC50V95	SWEDEN-5GB-30D	7.99		25/06/2026 18:34:37 BST		y	4			11				B0FRCS524D						8721438407385				AMAZON_EU	Migrated Template	Inactive		
Switzerland eSIM 20GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds | Free Travel Guide Inlcuded	Switzerland eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0625HC5J7JU	SWITZERLAND-20GB-30D	12.99		25/06/2026 18:36:23 BST		y	4			11				B0FRB6VY7S						8721438407460				AMAZON_EU	Migrated Template	Inactive		
Switzerland eSIM 3GB 15 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds | Free Travel Guide Inlcuded	Switzerland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HC33RZJ	SWITZERLAND-3GB-15D	6.99		25/06/2026 18:35:32 BST		y	4			11				B0FRB5LFVC						8721438407422				AMAZON_EU	Migrated Template	Inactive		
